instance,time,ubound,nb_iter,chemin
120_USA-road-d.NY.gr,0.016862154006958008,31592.039999999997,0,110/ 96/ 55/ 97/ 16/ 117/ 60/ 54/ 120
800_USA-road-d.COL.gr,1.6383190155029297,40083.82000000001,1,83/ 431/ 394/ 779/ 502/ 492/ 458/ 525/ 442/ 471/ 698/ 641/ 281/ 601/ 389
800_USA-road-d.NY.gr,0.2006211280822754,70898.23000000001,0,621/ 478/ 517/ 750/ 700/ 227/ 440/ 694/ 717/ 716/ 697/ 585/ 280/ 787/ 581/ 714/ 496/ 323/ 712/ 758/ 707
80_USA-road-d.BAY.gr,0.014569997787475586,10857.06,1,59/ 44/ 48/ 42/ 25/ 41/ 74
80_USA-road-d.COL.gr,0.0043599605560302734,22378.51,0,46/ 65/ 64/ 60/ 69/ 71/ 78/ 76
80_USA-road-d.NY.gr,0.018184900283813477,31775.839999999997,0,39/ 15/ 38/ 46/ 68/ 59/ 56
1300_USA-road-d.BAY.gr,0.7515919208526611,76715.79,2,1099/ 1150/ 1115/ 890/ 1243/ 1046/ 1084/ 1288/ 1273/ 1158/ 969/ 989/ 414/ 963/ 559/ 823/ 1160/ 1237/ 671/ 938/ 1097/ 970/ 939/ 826/ 1177
850_USA-road-d.BAY.gr,0.7079570293426514,42706.96,12,659/ 657/ 489/ 599/ 300/ 848/ 681/ 600/ 850/ 424/ 414/ 383/ 434/ 817/ 754/ 786
850_USA-road-d.COL.gr,1.2620232105255127,37530.58,1,213/ 237/ 233/ 783/ 406/ 628/ 717/ 130/ 185/ 658/ 330/ 354/ 493/ 724/ 576/ 666
1300_USA-road-d.COL.gr,2.352534055709839,42505.7,0,88/ 189/ 1238/ 188/ 172/ 1114/ 747/ 793/ 534/ 245/ 828/ 564/ 479/ 529/ 1053
850_USA-road-d.NY.gr,0.7093141078948975,55303.06,3,576/ 385/ 596/ 534/ 514/ 462/ 248/ 639/ 516/ 475/ 543/ 505/ 304/ 483/ 623/ 481/ 621
1300_USA-road-d.NY.gr,0.49924182891845703,67883.94,1,1144/ 1118/ 646/ 1183/ 1243/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 108/ 240/ 581/ 444/ 579/ 1235/ 1223/ 1284/ 691/ 1271/ 1296
900_USA-road-d.BAY.gr,0.7768559455871582,56990.57,13,820/ 799/ 629/ 579/ 355/ 300/ 354/ 112/ 218/ 595/ 577/ 516/ 720/ 434/ 485/ 846/ 697/ 813/ 845/ 854
1400_USA-road-d.BAY.gr,0.8043179512023926,79995.28000000001,1,1177/ 1161/ 939/ 1093/ 760/ 770/ 901/ 1237/ 861/ 581/ 559/ 963/ 516/ 510/ 859/ 1367/ 1332/ 1288/ 1084/ 1153/ 1127/ 1152/ 1224/ 1363/ 1323/ 1338
