instance,time,ubound,nb_iter,chemin
1100_USA-road-d.BAY.gr,14.677390098571777,70226.31999999999,1,820/ 616/ 541/ 1053/ 316/ 337/ 1091/ 457/ 850/ 424/ 516/ 1045/ 859/ 718/ 754/ 786/ 990/ 890/ 1038/ 1082/ 1099
2300_USA-road-d.NY.gr,63.46260190010071,123256.84999999999,0,1785/ 1756/ 1555/ 1554/ 1806/ 1240/ 579/ 1421/ 1705/ 582/ 1810/ 856/ 697/ 866/ 507/ 1044/ 1070/ 1108/ 1082/ 1281/ 517/ 1054/ 2248/ 2042/ 1599/ 728/ 1057/ 1781/ 1753/ 1899/ 1418/ 1928/ 1974
750_USA-road-d.BAY.gr,7.5585339069366455,46226.95,1,664/ 534/ 480/ 375/ 372/ 550/ 535/ 433/ 393/ 747/ 476/ 130/ 335/ 562/ 599/ 466/ 657/ 677
750_USA-road-d.COL.gr,8.203634023666382,39223.99999999999,1,83/ 567/ 183/ 65/ 46/ 699/ 169/ 18/ 629/ 89/ 584/ 301/ 161/ 260/ 389
1100_USA-road-d.COL.gr,16.188660860061646,42766.5,0,88/ 238/ 331/ 212/ 205/ 568/ 406/ 599/ 652/ 345/ 1043/ 528/ 554/ 529/ 1053
1700_USA-road-d.COL.gr,42.17227387428284,42505.7,0,88/ 238/ 213/ 188/ 1281/ 1635/ 747/ 659/ 1693/ 782/ 1249/ 269/ 309/ 1398/ 1053
750_USA-road-d.NY.gr,7.108973979949951,43624.92,1,621/ 478/ 620/ 256/ 268/ 79/ 395/ 32/ 3/ 26/ 392/ 696/ 715/ 324/ 320/ 323/ 578/ 691/ 707
1100_USA-road-d.NY.gr,14.445901870727539,71656.23000000001,0,621/ 646/ 620/ 1053/ 917/ 589/ 1017/ 442/ 507/ 866/ 697/ 585/ 641/ 696/ 581/ 324/ 928/ 443/ 959/ 1095/ 1066
800_USA-road-d.BAY.gr,10.140100002288818,40198.439999999995,1,588/ 642/ 628/ 410/ 212/ 632/ 445/ 795/ 765/ 381/ 721/ 461/ 686/ 796/ 766
800_USA-road-d.COL.gr,10.1282639503479,39223.99999999999,1,83/ 567/ 759/ 217/ 545/ 699/ 268/ 526/ 404/ 134/ 735/ 261/ 161/ 260/ 389
1200_USA-road-d.BAY.gr,17.263860940933228,76338.22,0,1099/ 1082/ 1115/ 1018/ 990/ 1046/ 975/ 454/ 859/ 1045/ 414/ 888/ 438/ 581/ 861/ 902/ 1159/ 860/ 1097/ 862/ 1123/ 826/ 1177
1700_USA-road-d.NY.gr,31.92725896835327,66475.47,0,1133/ 1390/ 1364/ 721/ 1237/ 617/ 1108/ 1070/ 694/ 855/ 866/ 1463/ 585/ 906/ 582/ 1223/ 1683/ 1176/ 1240/ 1547/ 1554/ 1555/ 1307
800_USA-road-d.NY.gr,9.055140018463135,43624.92,1,621/ 478/ 620/ 348/ 120/ 226/ 404/ 198/ 704/ 415/ 392/ 240/ 581/ 714/ 239/ 713/ 712/ 758/ 707
80_USA-road-d.BAY.gr,0.18779993057250977,10857.06,1,59/ 44/ 10/ 19/ 38/ 41/ 74
80_USA-road-d.COL.gr,0.14872288703918457,14277.49,1,46/ 55/ 31/ 28/ 69/ 71/ 78/ 76
80_USA-road-d.NY.gr,0.10140609741210938,31775.839999999997,0,39/ 15/ 38/ 46/ 68/ 59/ 56
2400_USA-road-d.BAY.gr,54.057875871658325,77192.09999999999,0,1788/ 1735/ 1177/ 1743/ 1459/ 1900/ 502/ 1411/ 503/ 2089/ 2027/ 457/ 946/ 1272/ 330/ 1621/ 520/ 1962/ 1898/ 1913/ 1891/ 2178/ 2277/ 1627/ 2276/ 2300
850_USA-road-d.BAY.gr,11.584751844406128,42201.06,1,659/ 656/ 578/ 233/ 614/ 60/ 459/ 317/ 331/ 424/ 731/ 412/ 783/ 718/ 754/ 786
1200_USA-road-d.COL.gr,24.174540042877197,42766.5,0,88/ 238/ 471/ 536/ 361/ 207/ 907/ 793/ 293/ 245/ 938/ 528/ 1000/ 1001/ 1053
