instance,time,ubound, nb_iter,chemin
2400_USA-road-d.BAY.gr,24.802833080291748,77192.09999999999,0,1788/ 1735/ 1177/ 1743/ 1459/ 1900/ 502/ 1411/ 503/ 2089/ 2027/ 457/ 946/ 1272/ 330/ 1621/ 520/ 1962/ 1898/ 1913/ 1891/ 2178/ 2277/ 1627/ 2276/ 2300
850_USA-road-d.BAY.gr,5.452552080154419,42201.06,1,659/ 656/ 578/ 233/ 614/ 60/ 459/ 317/ 331/ 424/ 731/ 412/ 783/ 718/ 754/ 786
1200_USA-road-d.COL.gr,10.720278024673462,42766.5,0,88/ 238/ 471/ 536/ 361/ 207/ 907/ 793/ 293/ 245/ 938/ 528/ 1000/ 1001/ 1053
850_USA-road-d.COL.gr,5.442394971847534,29672.76,1,213/ 536/ 468/ 499/ 133/ 222/ 516/ 429/ 305/ 27/ 557/ 724/ 710/ 666
850_USA-road-d.NY.gr,3.7411601543426514,43329.049999999996,1,576/ 385/ 754/ 376/ 592/ 239/ 324/ 360/ 582/ 838/ 588/ 521/ 807/ 434/ 845/ 120/ 619/ 620/ 478/ 621
1800_USA-road-d.BAY.gr,16.11050009727478,72511.79000000001,1,1627/ 1785/ 1451/ 1328/ 1487/ 1301/ 1158/ 520/ 889/ 414/ 888/ 438/ 457/ 1639/ 1692/ 1740/ 770/ 502/ 1338/ 1215/ 1535/ 1177/ 1456/ 1788
1200_USA-road-d.NY.gr,7.22149920463562,72565.98999999999,0,1066/ 1095/ 578/ 938/ 359/ 1153/ 360/ 910/ 906/ 585/ 697/ 866/ 855/ 442/ 1070/ 1117/ 1082/ 477/ 875/ 478/ 722/ 1144
120_USA-road-d.BAY.gr,0.14466285705566406,12218.98,1,74/ 41/ 38/ 71/ 16/ 79/ 100/ 105
120_USA-road-d.COL.gr,0.12246203422546387,25582.600000000002,1,81/ 59/ 90/ 5/ 52/ 119/ 92/ 93/ 97/ 78/ 71/ 83
120_USA-road-d.NY.gr,0.12519121170043945,31592.039999999997,0,110/ 96/ 55/ 97/ 16/ 117/ 60/ 54/ 120
900_USA-road-d.BAY.gr,5.488671064376831,54243.89,1,820/ 616/ 629/ 332/ 501/ 475/ 452/ 224/ 218/ 850/ 577/ 731/ 412/ 470/ 727/ 371/ 432/ 844/ 854
1300_USA-road-d.BAY.gr,8.439265966415405,76715.79,1,1099/ 1150/ 1115/ 1018/ 1243/ 1116/ 1084/ 1288/ 1273/ 1158/ 969/ 1267/ 731/ 577/ 559/ 823/ 1160/ 1237/ 901/ 1024/ 994/ 970/ 939/ 826/ 1177
900_USA-road-d.COL.gr,6.507987022399902,29672.76,1,213/ 536/ 468/ 499/ 784/ 298/ 433/ 340/ 682/ 94/ 280/ 319/ 710/ 666
900_USA-road-d.NY.gr,4.588308095932007,43329.049999999996,1,576/ 385/ 754/ 376/ 592/ 239/ 324/ 360/ 325/ 108/ 71/ 306/ 148/ 434/ 818/ 120/ 619/ 620/ 759/ 621
1300_USA-road-d.COL.gr,11.810883045196533,42505.7,0,88/ 189/ 1238/ 188/ 172/ 1114/ 747/ 793/ 534/ 245/ 828/ 564/ 479/ 529/ 1053
950_USA-road-d.BAY.gr,5.720394134521484,54243.89,1,820/ 616/ 789/ 332/ 501/ 800/ 354/ 625/ 600/ 438/ 577/ 731/ 310/ 401/ 469/ 371/ 701/ 844/ 854
1800_USA-road-d.COL.gr,23.70067596435547,42505.7,0,88/ 931/ 1290/ 467/ 1708/ 1352/ 1533/ 1599/ 1601/ 825/ 1679/ 330/ 696/ 1001/ 1053
2400_USA-road-d.COL.gr,41.10779595375061,49019.12999999999,1,88/ 720/ 1353/ 237/ 1804/ 2050/ 2170/ 1188/ 1327/ 782/ 1056/ 774/ 1674/ 2202/ 2257/ 2234/ 2280/ 2273/ 2259/ 2272
950_USA-road-d.COL.gr,7.8447980880737305,29672.76,1,213/ 536/ 468/ 121/ 323/ 678/ 547/ 490/ 305/ 295/ 117/ 618/ 710/ 666
1300_USA-road-d.NY.gr,9.828372955322266,67883.94,1,1144/ 1118/ 646/ 1183/ 1053/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 447/ 910/ 581/ 923/ 579/ 1235/ 1223/ 1284/ 691/ 1271/ 1296
950_USA-road-d.NY.gr,4.9940900802612305,43329.049999999996,1,576/ 385/ 596/ 539/ 364/ 651/ 324/ 360/ 582/ 108/ 281/ 891/ 2/ 277/ 465/ 527/ 348/ 349/ 759/ 621
1800_USA-road-d.NY.gr,14.980149030685425,69098.25,1,1133/ 621/ 1190/ 1171/ 477/ 1559/ 1772/ 1740/ 1720/ 507/ 866/ 1463/ 585/ 1484/ 1450/ 581/ 1421/ 1176/ 1240/ 1226/ 1554/ 1555/ 1756/ 1785
180_USA-road-d.BAY.gr,0.2082209587097168,13395.74,1,74/ 41/ 129/ 104/ 34/ 79/ 100/ 138/ 159
180_USA-road-d.COL.gr,0.2002551555633545,36557.45,0,83/ 176/ 139/ 166/ 165/ 101/ 126/ 108/ 99/ 159/ 161
180_USA-road-d.NY.gr,0.3343970775604248,32640.039999999997,0,120/ 122/ 119/ 63/ 88/ 97/ 114/ 96/ 142/ 154
1400_USA-road-d.BAY.gr,8.659514904022217,79995.28000000001,1,1177/ 1161/ 939/ 1093/ 760/ 770/ 995/ 1237/ 861/ 581/ 946/ 963/ 516/ 510/ 859/ 1367/ 1332/ 1288/ 1361/ 1153/ 1127/ 1152/ 1224/ 1363/ 1323/ 1338
2400_USA-road-d.NY.gr,20.169060945510864,71974.35,0,1785/ 1617/ 2355/ 1852/ 595/ 1309/ 1556/ 1592/ 2350/ 2368/ 1584/ 1918/ 1414/ 1799/ 2061/ 2369/ 1952/ 1676/ 2319/ 2336/ 2353/ 2320/ 1974
1400_USA-road-d.COL.gr,10.559077024459839,42505.7,0,88/ 362/ 471/ 1237/ 834/ 612/ 360/ 448/ 293/ 1050/ 1232/ 945/ 554/ 529/ 1053
1900_USA-road-d.BAY.gr,14.222852945327759,77036.69,0,1580/ 1641/ 1793/ 1215/ 1093/ 1458/ 770/ 671/ 1692/ 861/ 1120/ 1674/ 963/ 414/ 889/ 1422/ 993/ 1898/ 1363/ 1249/ 1890/ 1572/ 1727/ 1679/ 1834
1400_USA-road-d.NY.gr,10.789127111434937,67883.94,1,1144/ 722/ 1054/ 875/ 1053/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 108/ 325/ 581/ 923/ 1171/ 1235/ 1223/ 578/ 1270/ 1271/ 1296
140_USA-road-d.BAY.gr,0.22210001945495605,15643.660000000002,0,63/ 58/ 104/ 48/ 99/ 116/ 105/ 130/ 136
140_USA-road-d.COL.gr,0.21221709251403809,24651.02,1,60/ 83/ 117/ 78/ 97/ 138/ 92/ 127/ 126/ 108/ 129
140_USA-road-d.NY.gr,0.19104790687561035,33079.16,1,134/ 98/ 114/ 108/ 59/ 100/ 87/ 7/ 119/ 39/ 120/ 140
1500_USA-road-d.BAY.gr,9.509116888046265,79484.42,0,1177/ 1161/ 1123/ 1370/ 900/ 582/ 671/ 1237/ 1160/ 1235/ 850/ 424/ 414/ 889/ 1382/ 1478/ 1491/ 1288/ 1361/ 1153/ 1443/ 1152/ 1381/ 1363/ 1323/ 1338
2500_USA-road-d.BAY.gr,25.360299825668335,73974.15999999999,0,2222/ 2172/ 1862/ 1915/ 2193/ 2180/ 2299/ 1367/ 859/ 1906/ 2269/ 2327/ 1569/ 1974/ 861/ 1684/ 2365/ 860/ 2364/ 970/ 1123/ 1161/ 2176/ 2225/ 2283/ 2405
1900_USA-road-d.COL.gr,24.983524799346924,42505.7,0,88/ 362/ 213/ 518/ 1534/ 409/ 178/ 1510/ 899/ 966/ 1679/ 1528/ 1674/ 1001/ 1053
1500_USA-road-d.COL.gr,12.537637948989868,42505.7,0,88/ 238/ 1033/ 1336/ 1236/ 1498/ 1200/ 1221/ 247/ 1103/ 1043/ 945/ 1000/ 1285/ 1053
1900_USA-road-d.NY.gr,14.122946977615356,69098.25,0,1133/ 1390/ 1190/ 1171/ 1237/ 617/ 1772/ 1070/ 1044/ 855/ 1724/ 1463/ 326/ 906/ 396/ 916/ 1683/ 1176/ 1240/ 1547/ 1850/ 1826/ 1756/ 1785
1500_USA-road-d.NY.gr,8.957076072692871,66475.47,0,1144/ 1418/ 1054/ 1183/ 1053/ 1254/ 1117/ 1070/ 1093/ 507/ 866/ 1445/ 856/ 1406/ 240/ 360/ 640/ 579/ 1235/ 1223/ 1469/ 1282/ 1296
2500_USA-road-d.COL.gr,25.235855102539062,48427.8,1,88/ 189/ 701/ 2015/ 1840/ 1235/ 178/ 138/ 567/ 2280/ 590/ 1429/ 1477/ 1522/ 1700/ 1634/ 2161/ 1888/ 2147/ 2088
1600_USA-road-d.BAY.gr,9.360098123550415,81914.42,0,1329/ 1404/ 1330/ 1115/ 1152/ 1572/ 1153/ 1402/ 1487/ 1424/ 1457/ 1422/ 1045/ 330/ 577/ 1564/ 936/ 861/ 902/ 1577/ 1411/ 1372/ 862/ 792/ 826/ 1545/ 1580
2000_USA-road-d.BAY.gr,18.136412858963013,67603.99999999999,0,1712/ 1862/ 1915/ 1861/ 1869/ 1332/ 1812/ 1065/ 405/ 1518/ 1799/ 946/ 1120/ 1640/ 1237/ 503/ 860/ 825/ 1246/ 1238/ 1161/ 1177/ 1864/ 1918
1600_USA-road-d.COL.gr,14.519809007644653,42505.7,0,88/ 538/ 1401/ 1437/ 759/ 1352/ 1081/ 448/ 1487/ 185/ 767/ 774/ 479/ 1398/ 1053
2500_USA-road-d.NY.gr,21.04695200920105,71974.35,0,1792/ 1296/ 1746/ 2385/ 1638/ 2382/ 1673/ 1512/ 2373/ 2029/ 1570/ 2463/ 2112/ 1856/ 2278/ 2374/ 1969/ 2104/ 2414/ 2434/ 2358/ 2317/ 1973
250_USA-road-d.BAY.gr,0.5905849933624268,19247.969999999998,0,159/ 105/ 184/ 136/ 133/ 92/ 194/ 118/ 127/ 224
250_USA-road-d.COL.gr,0.43404293060302734,34677.409999999996,0,83/ 196/ 215/ 195/ 214/ 165/ 164/ 213/ 193/ 246/ 181/ 161
250_USA-road-d.NY.gr,0.3228180408477783,37057.409999999996,1,147/ 82/ 44/ 54/ 178/ 18/ 3/ 71/ 108/ 240/ 199/ 152/ 204/ 239
300_USA-road-d.BAY.gr,0.7499270439147949,21954.18,1,224/ 127/ 277/ 106/ 256/ 186/ 136/ 130/ 268/ 160/ 269
300_USA-road-d.COL.gr,0.537114143371582,34605.270000000004,1,83/ 60/ 110/ 65/ 46/ 168/ 2/ 13/ 37/ 134/ 113/ 261/ 161/ 260
300_USA-road-d.NY.gr,0.5379409790039062,35802.76999999999,1,239/ 204/ 152/ 199/ 240/ 262/ 187/ 102/ 174/ 85/ 54/ 275/ 149/ 279
350_USA-road-d.BAY.gr,1.0494580268859863,21954.18,1,224/ 330/ 277/ 77/ 185/ 281/ 290/ 280/ 335/ 284/ 269
350_USA-road-d.COL.gr,0.7432348728179932,30611.049999999996,1,215/ 308/ 338/ 117/ 27/ 242/ 17/ 39/ 144/ 221/ 270/ 302/ 347
350_USA-road-d.NY.gr,0.6353030204772949,45262.89,0,242/ 133/ 210/ 79/ 155/ 83/ 233/ 259/ 300/ 271/ 248/ 350/ 349
400_USA-road-d.BAY.gr,1.3706839084625244,32288.360000000004,1,269/ 160/ 138/ 130/ 290/ 381/ 393/ 358/ 339/ 321/ 60/ 375/ 249/ 382
1600_USA-road-d.NY.gr,10.261624097824097,66475.47,0,1133/ 621/ 1190/ 1171/ 298/ 1248/ 1108/ 1070/ 1044/ 855/ 866/ 1463/ 326/ 280/ 240/ 581/ 923/ 579/ 1240/ 1547/ 1554/ 1288/ 1307
400_USA-road-d.COL.gr,0.8077549934387207,39223.99999999999,1,83/ 189/ 110/ 217/ 267/ 218/ 2/ 170/ 199/ 336/ 317/ 192/ 281/ 260/ 389
160_USA-road-d.BAY.gr,0.25615501403808594,13395.74,1,74/ 41/ 129/ 123/ 142/ 44/ 59/ 105/ 159
400_USA-road-d.NY.gr,0.5814061164855957,45262.89,0,242/ 133/ 210/ 79/ 172/ 61/ 144/ 323/ 330/ 375/ 291/ 270/ 349
40_USA-road-d.BAY.gr,0.012517213821411133,12664.33,1,29/ 21/ 14/ 19/ 34/ 40
40_USA-road-d.COL.gr,0.009931087493896484,15058.97,0,24/ 36/ 18/ 33/ 28/ 27
40_USA-road-d.NY.gr,0.009146928787231445,17330.100000000002,1,24/ 18/ 21/ 11/ 15/ 39
450_USA-road-d.BAY.gr,1.2091360092163086,32288.360000000004,1,269/ 440/ 105/ 84/ 276/ 381/ 393/ 358/ 224/ 321/ 212/ 267/ 422/ 382
2000_USA-road-d.COL.gr,18.372595071792603,49019.12999999999,1,88/ 1622/ 331/ 1387/ 521/ 1547/ 1900/ 856/ 1079/ 825/ 1538/ 269/ 1228/ 1299/ 1822/ 1753/ 1773/ 1888/ 1917/ 1887
450_USA-road-d.COL.gr,0.8113789558410645,39223.99999999999,1,83/ 84/ 183/ 217/ 46/ 55/ 268/ 170/ 239/ 134/ 222/ 301/ 346/ 352/ 389
450_USA-road-d.NY.gr,0.6668860912322998,47080.700000000004,1,279/ 290/ 120/ 226/ 178/ 260/ 19/ 71/ 262/ 407/ 439/ 361/ 435/ 419/ 347/ 346/ 448/ 431
500_USA-road-d.BAY.gr,1.7890028953552246,38097.93,2,466/ 488/ 260/ 105/ 280/ 290/ 287/ 393/ 358/ 445/ 478/ 465/ 481
500_USA-road-d.COL.gr,1.008540153503418,39223.99999999999,1,83/ 84/ 45/ 130/ 360/ 218/ 2/ 8/ 114/ 25/ 113/ 192/ 281/ 352/ 389
500_USA-road-d.NY.gr,0.8055849075317383,48093.44,1,463/ 461/ 434/ 313/ 239/ 451/ 353/ 240/ 108/ 187/ 84/ 18/ 432/ 402/ 120/ 490/ 393/ 458/ 488
550_USA-road-d.BAY.gr,1.2592830657958984,22317.24,1,413/ 426/ 304/ 41/ 25/ 88/ 354/ 264/ 185/ 186/ 276/ 493/ 373/ 537
550_USA-road-d.COL.gr,1.1898159980773926,39223.99999999999,1,83/ 84/ 64/ 130/ 360/ 86/ 10/ 474/ 239/ 223/ 113/ 192/ 346/ 352/ 389
550_USA-road-d.NY.gr,0.978018045425415,47814.36,1,463/ 461/ 549/ 360/ 435/ 451/ 353/ 240/ 108/ 187/ 33/ 433/ 85/ 117/ 481/ 281/ 516/ 458/ 488
2000_USA-road-d.NY.gr,12.05194902420044,66853.3,1,1792/ 1604/ 1271/ 1403/ 1286/ 1298/ 1481/ 1256/ 1275/ 662/ 1047/ 1490/ 1694/ 1393/ 1661/ 1858/ 1394/ 1943/ 1630/ 954/ 1343/ 1741/ 1950/ 1973
200_USA-road-d.BAY.gr,0.2911839485168457,13395.74,1,74/ 41/ 129/ 4/ 34/ 170/ 131/ 164/ 159
200_USA-road-d.COL.gr,0.1486189365386963,31845.670000000002,1,161/ 181/ 59/ 135/ 153/ 96/ 119/ 137/ 184/ 76/ 116/ 117/ 83/ 196
200_USA-road-d.NY.gr,0.20033693313598633,30595.120000000003,1,137/ 125/ 116/ 194/ 68/ 100/ 148/ 85/ 184/ 120/ 149
20_USA-road-d.BAY.gr,0.003615140914916992,15332.560000000001,1,15/ 11/ 13/ 5/ 17
20_USA-road-d.COL.gr,0.0030510425567626953,7076.52,0,12/ 10/ 14/ 17/ 15
20_USA-road-d.NY.gr,0.0034720897674560547,9454.470000000001,1,2/ 8/ 17/ 9
2100_USA-road-d.BAY.gr,10.536352157592773,72250.15999999999,0,1788/ 1956/ 1407/ 1914/ 939/ 771/ 1638/ 860/ 995/ 1692/ 861/ 581/ 559/ 888/ 1270/ 405/ 520/ 1962/ 1424/ 1913/ 2018/ 1948/ 1489/ 2070/ 2038
2100_USA-road-d.COL.gr,15.724617958068848,43998.7,0,88/ 1837/ 249/ 1007/ 172/ 967/ 178/ 555/ 482/ 1531/ 1043/ 1030/ 1430/ 1924/ 2048/ 2013
2100_USA-road-d.NY.gr,11.227361917495728,123988.84999999999,0,1785/ 1307/ 1555/ 1850/ 1806/ 1240/ 579/ 324/ 360/ 396/ 1810/ 1828/ 1463/ 866/ 1068/ 442/ 1740/ 1108/ 617/ 1237/ 1943/ 646/ 1203/ 2042/ 2030/ 1582/ 1569/ 1092/ 635/ 1327/ 1927/ 1434/ 1974
2200_USA-road-d.BAY.gr,11.203533172607422,80869.20999999999,1,1580/ 1641/ 1497/ 2187/ 1900/ 825/ 2043/ 1577/ 1692/ 1639/ 1960/ 2122/ 1272/ 414/ 1982/ 1340/ 1845/ 1424/ 2087/ 2018/ 2178/ 1489/ 1890/ 1947/ 2127/ 2073/ 2128/ 2179
2200_USA-road-d.COL.gr,17.344375133514404,48962.93,0,88/ 1935/ 1353/ 212/ 361/ 833/ 2018/ 1932/ 1487/ 591/ 338/ 946/ 669/ 2006/ 1997/ 2033/ 2153
2200_USA-road-d.NY.gr,12.468671083450317,66853.3,1,1785/ 1804/ 1823/ 1308/ 595/ 692/ 1230/ 729/ 680/ 1834/ 966/ 1078/ 1490/ 1919/ 1088/ 1920/ 1031/ 1346/ 1323/ 2025/ 1326/ 1677/ 1954/ 1974
2300_USA-road-d.BAY.gr,11.794640064239502,77192.09999999999,0,1788/ 1456/ 1789/ 2090/ 939/ 1792/ 1097/ 1122/ 2026/ 2089/ 1639/ 581/ 1878/ 424/ 1673/ 510/ 1340/ 1409/ 2137/ 2087/ 2233/ 2178/ 1489/ 2230/ 2276/ 2300
2300_USA-road-d.COL.gr,22.31585383415222,49019.12999999999,1,88/ 238/ 471/ 536/ 904/ 248/ 775/ 181/ 955/ 1330/ 1669/ 1671/ 1674/ 2032/ 2152/ 2031/ 2227/ 2273/ 2278/ 2272
